campaign_id,campaign_name,artist_name,genre,track_name,albom,track,promo
1594720,Idris & Leos - Боль и страх (скрытые),Idris & Leos,Хип-хоп / Поп-рэп / Рэп,Гордая Remix,0.0,1.0,0.0
4357716,"The Limba – Винчестер - подписчики - Казахстан, Беларусь (скрытые)",The Limba,Поп/R&B,Мне тепло с тобою,0.0,1.0,0.0
15444551,MILAVA - Фиаско (скрытые) - похожие,NITI DILA,Russian Pop / Эстрада / Russian Chanson,Я пью тебя до дна,1.0,1.0,0.0
6927639,DILARA - u wanna (скрытые),Bahh Tee,Поп/R&B,Цепляет,0.0,1.0,0.0
6224947,Мохито - публикация 2 - клип (охватная),Natami,Поп/R&B,Закрой мои глаза,0.0,1.0,0.0
7780469,Сателлит - Под бой курантов (скрытые),Артур Пирожков,Поп/R&B,Grivina - Пьяная,0.0,1.0,0.0
12590084,DJ DimixeR - Перед рассветом (Remix) (премьерный),DJ DimixeR & Те100стерон,Поп/R&B,Гирлянда,0.0,1.0,0.0
2147369,SEREBRO - Снег идёт (премьерный),The Limba,Russian Pop / Эстрада / Russian Chanson,Белая Фата,0.0,1.0,0.0
16067672,"Idris & Leos - SHAMI, Idris & Leos - Ты не одна - базы (скрытые)",NITI DILA,Поп/R&B,Досрочно,0.0,1.0,0.0
2314446,"Эллаи - Эллаи, Naya - Научи меня летать (скрытые) - слушатели",Эллаи,Dance-pop / EDM / Electropop / Eurodance ,Научи меня летать,0.0,1.0,0.0
15108321,Мохито (охватная),Стас Михайлов,Dance-pop / EDM / Electropop / Eurodance ,По следам любви,0.0,0.0,0.0
9741494,Эллаи - Парадокс (скрытые) - базы,Эллаи & Naya,Dance-pop / EDM / Electropop / Eurodance ,По следам любви,0.0,1.0,0.0
1896506,Сателлит feat. Рина - По следам любви (скрытые) - похожие,Мохито & DJ DimixeR & TUSOVKA,Хип-хоп / Поп-рэп / Рэп,Всех дороже,0.0,1.0,0.0
9897932,DAKENA - Гирлянда (скрытые),EMIN,Хип-хоп / Поп-рэп / Рэп,Закрой мои глаза,0.0,1.0,0.0
9057789,JAVANI - Мимолётная любовь (скрытые),HAMMALI,Russian Pop / Эстрада / Russian Chanson,Это не женщина 2.0,0.0,1.0,0.0
1281776,DILARA - u wanna (скрытые) v3 - похожие,EMIN,Russian Pop / Эстрада / Russian Chanson,Грустные глаза,0.0,1.0,0.0
8629780,"Копия HammAli & Navai - HAMMALI - Мой дом там, где ты (скрытые)",Idris & Leos,Russian Pop / Эстрада / Russian Chanson,Лучше меня,1.0,1.0,0.0
14180110,EMIN_Герои черно-белых фильмов_ОХВ (премьерный пост),Bahh Tee,Поп/R&B,Герои черно-белых фильмов,0.0,1.0,0.0
14500765,"HammAli & Navai - HAMMALI - Мой дом там, где ты (скрытые)",Grivina,Хип-хоп / Поп-рэп / Рэп,Бросай курить,0.0,1.0,0.0
10020013,v.4 EMIN - Жизнь игра -  похожие + фиты (скрытые),EMIN,Хип-хоп / Поп-рэп / Рэп,Спишь?,1.0,1.0,1.0
64162,Мохито - Перед рассветом (Remix) (скрытые) - похожие,SAYAN,Dance-pop / EDM / Electropop / Eurodance ,Минимум,0.0,1.0,0.0
4593923,"HAMMALI, Akmal' - О чем ты не спишь по ночам (скрытые)  - слушатели",EMIN,Поп/R&B,Перед рассветом (Remix),0.0,1.0,0.0
9291084,Turken - Лучше меня (скрытые),SAYAN & GLAZUR,Хип-хоп / Поп-рэп / Рэп,Парадокс,0.0,1.0,0.0
7131738,Эллаи - Парадокс (скрытые) - базы,Эллаи,Russian Pop / Эстрада / Russian Chanson,Научи меня летать,0.0,1.0,0.0
9215618,Руслан Добрый - Верный друг (скрытые),SEREBRO,Dance-pop / EDM / Electropop / Eurodance ,О чем ты не спишь по ночам,0.0,1.0,0.0
12290413,Россия - EMIN - Жизнь игра - слушатели + подписчики  (скрытые),NITI DILA,Поп/R&B,На репите,0.0,1.0,0.0
3355088,"Эллаи - Эллаи, Naya - Научи меня летать (скрытые) - слушатели",Эллаи & Naya,Поп/R&B,Летай,0.0,0.0,0.0
4050648,МУЗА - На грани (скрытые) - похожие артисты,Jazzdauren,Хип-хоп / Поп-рэп / Рэп,Снег идёт,0.0,1.0,0.0
3486753,Мохито (охватная),Turken,Хип-хоп / Поп-рэп / Рэп,Летай,0.0,1.0,0.0
16652127,Idris & Leos - Я тобой болен (скрытые),The Limba,Поп/R&B,Манифест,0.0,1.0,0.0
11439553,EMIN - Амина,DAKENA,Russian Pop / Эстрада / Russian Chanson,Стань моим,0.0,0.0,0.0
16047113,"HAMMALI - Мой дом там, где ты (скрытые)",EMIN,Dance-pop / EDM / Electropop / Eurodance ,Мимолётная любовь,0.0,1.0,0.0
15984884,NITI DILA - Мне тепло с тобою (скрытые) - похожие,NITI DILA,Поп/R&B,Манифест,0.0,1.0,0.0
2166007,"HAMMALI - Мой дом там, где ты (скрытые)",SAYAN,Russian Pop / Эстрада / Russian Chanson,Лаванда,0.0,1.0,0.0
10406261,ж 24-45 - NITI DILA - Манифест (скрытые) - слушатели,HAMMALI & Akmal',Russian Pop / Эстрада / Russian Chanson,Закрой мои глаза,0.0,1.0,0.0
10536968,NITI DILA - Струны (скрытые),Мохито,Хип-хоп / Поп-рэп / Рэп,Гордая Remix,0.0,1.0,0.0
5397961,Стас Михайлов - Летай (скрытые),Мохито,Поп/R&B,Манифест,0.0,1.0,0.0
9188582,Мохито - Перед рассветом (Remix) (скрытые) - похожие,TUSOVKA,Хип-хоп / Поп-рэп / Рэп,Винчестер,0.0,1.0,0.0
2479894,"Turken – Досрочно - базы - Россия, Казахстан, Беларусь (скрытые)",Виктор Антонов,Russian Pop / Эстрада / Russian Chanson,Новый год,0.0,1.0,0.0
3239046,"СНГ - HAMMALI, Akmal' - О чем ты не спишь по ночам (скрытые)  - слушатели",SAYAN,Поп/R&B,Я тобой болен,0.0,0.0,1.0
648979,DAKENA_Спишь?_ОХВ,ALEX ANDREEV,Поп/R&B,Герои черно-белых фильмов,0.0,1.0,0.0
7130656,Стас Михайлов - Летай (премьерный пост),Стас Михайлов,Поп/R&B,Музыку прибавь,0.0,1.0,1.0
7715901,"СНГ - HAMMALI, Akmal' - О чем ты не спишь по ночам (скрытые)  - слушатели",Idris & Leos,Хип-хоп / Поп-рэп / Рэп,Перед рассветом (Remix),0.0,1.0,0.0
9727119,Марат Альборов - Другой не надо (скрытые),Марат Альборов,Хип-хоп / Поп-рэп / Рэп,Летай,0.0,0.0,0.0
1989992,ЛСП - Герой,R.Zərgərli & С.Михайлов,Russian Pop / Эстрада / Russian Chanson,Дура,0.0,1.0,0.0
16327314,(30) EMIN - Жизнь игра (клип),Idris & Leos & SHAMI,Поп/R&B,Я тобой болен,0.0,1.0,0.0
6038018,Nasty Babe - Патрики (премьерный),Natami,Dance-pop / EDM / Electropop / Eurodance ,Перед рассветом (Remix),0.0,1.0,0.0
2609715,DAKENA_Спишь?_ОХВ,DJ DimixeR,Russian Pop / Эстрада / Russian Chanson,Минимум,0.0,1.0,0.0
8369258,Мохито - публикация 3 - клип (охватная),Марат Альборов,Russian Pop / Эстрада / Russian Chanson,Другой не надо,0.0,1.0,0.0
9586439,SAYAN - Закрой мои глаза (скрытые),The Limba,Поп/R&B,"Тот, кто",0.0,1.0,0.0
15150490,Эллаи - Парадокс  (скрытые) - слушатели + подписчики,Сателлит,Russian Pop / Эстрада / Russian Chanson,Музыку прибавь,0.0,1.0,0.0
12309556,Grivina - Пьяная (скрытые),HAMMALI & Akmal',Хип-хоп / Поп-рэп / Рэп,Somethin' Stupid,0.0,1.0,0.0
5755331,"R.Zərgərli, С.Михайлов - Я пью тебя до дна (скрытые) - базы",SAYAN & GLAZUR,Поп/R&B,Боль и страх,1.0,1.0,0.0
12109883,NITI DILA - Мне тепло с тобою (премьерный),NAKHAT,Поп/R&B,Жизнь игра,0.0,1.0,0.0
11304309,"HAMMALI - Мой дом там, где ты (скрытые)",EMIN,Хип-хоп / Поп-рэп / Рэп,Спишь?,0.0,1.0,0.0
13627121,MILAVA - Фиаско (скрытые) - похожие,Nasty Babe,Russian Pop / Эстрада / Russian Chanson,Перед рассветом (Remix),0.0,1.0,0.0
5435924,"Эллаи - Эллаи, Naya - Научи меня летать (скрытые) - базы",Эллаи,Russian Pop / Эстрада / Russian Chanson,Научи меня летать,0.0,1.0,0.0
14478967,SEREBRO - Кто я для тебя (скрытые),Сателлит,Russian Pop / Эстрада / Russian Chanson,Снег идёт,0.0,1.0,0.0
6461450,EMIN_Герои черно-белых фильмов_ЦД2,EMIN,Хип-хоп / Поп-рэп / Рэп,Я тобой болен,0.0,1.0,0.0
1562247,EMIN_Герои черно-белых фильмов_РЕТ,JAVANI,Russian Pop / Эстрада / Russian Chanson,Зима,0.0,1.0,0.0
4871656,ЛСП - Герой,Idris & Leos & SHAMI,Russian Pop / Эстрада / Russian Chanson,"Мой дом там, где ты",0.0,1.0,0.0
1895041,Кампания 2025-11-27,Сателлит,Russian Pop / Эстрада / Russian Chanson,Парадокс,0.0,1.0,0.0
6342833,EMIN - Зима (скрытые),DJ DimixeR & Те100стерон,Russian Pop / Эстрада / Russian Chanson,u wanna,0.0,1.0,0.0
1462895,"Эллаи - Эллаи, Naya - Научи меня летать (скрытые) - базы",Эллаи,Поп/R&B,Научи меня летать,0.0,1.0,0.0
3665420,Руслан Добрый - Верный друг (скрытые),Алсу & Ева Власова,Dance-pop / EDM / Electropop / Eurodance ,Somethin' Stupid,1.0,1.0,0.0
10810453,Россия - EMIN - Жизнь игра - слушатели + подписчики  (скрытые),EMIN,Поп/R&B,Минимум,0.0,1.0,0.0
9045158,HOVO - Снег (скрытые),SAYAN,Russian Pop / Эстрада / Russian Chanson,Somethin' Stupid,0.0,1.0,0.0
11142835,EMIN_Герои черно-белых фильмов_ЦД,DJ DimixeR,Поп/R&B,Герои черно-белых фильмов,0.0,1.0,0.0
13952787,EMIN - Зима (скрытые),EMIN,Хип-хоп / Поп-рэп / Рэп,Цепляет,0.0,1.0,0.0
6392370,Jazzdauren - Зажигай (скрытые),Idris & Leos & SHAMI,Поп/R&B,О чем ты не спишь по ночам,0.0,1.0,0.0
8284508,DJ DimixeR - Перед рассветом (Remix) (премьерный),Idris & Leos & SHAMI,Хип-хоп / Поп-рэп / Рэп,Зажигай,0.0,1.0,0.0
3414977,Сателлит - Под бой курантов (скрытые),Эллаи & Naya,Хип-хоп / Поп-рэп / Рэп,Летай,0.0,1.0,0.0
5195340,"Naya - Эллаи, Naya - Научи меня летать (скрытые) - подписчики",Эллаи & Naya,Хип-хоп / Поп-рэп / Рэп,Научи меня летать,0.0,1.0,0.0
10969145,Idris & Leos - Боль и страх (скрытые),Tural Everest,Russian Pop / Эстрада / Russian Chanson,Я тобой болен,0.0,1.0,0.0
10318246,TUSOVKA - Перед рассветом (Remix) (премьерный),Виктор Антонов,Russian Pop / Эстрада / Russian Chanson,Герой,0.0,1.0,0.0
11605513,Natami - Дура (премьерный пост),Мохито & DJ DimixeR & TUSOVKA,Dance-pop / EDM / Electropop / Eurodance ,Верный друг,0.0,1.0,0.0
8713010,DAKENA - Стань моим (скрытые) - слушатели + подписчики + базы,Bahh Tee & Wallem,Поп/R&B,Спишь?,0.0,1.0,0.0
13974533,Кампания 2025-11-27,Стас Михайлов,Russian Pop / Эстрада / Russian Chanson,Летай,0.0,1.0,0.0
12909631,DAKENA_Спишь?_РЕТ,DILARA,Поп/R&B,u wanna,1.0,1.0,0.0
10345192,Сателлит feat. Рина - По следам любви (скрытые) - похожие,Руки Вверх,Хип-хоп / Поп-рэп / Рэп,Белая Фата,0.0,1.0,0.0
16358328,"EMIN, Amanda Holden - Somethin' Stupid - похожие (скрытые)",HAMMALI & Akmal',Поп/R&B,Дура,0.0,1.0,0.0
11104798,"The Limba – Винчестер - подписчики - Казахстан, Беларусь (скрытые)",Виктор Антонов,Russian Pop / Эстрада / Russian Chanson,Лучше меня,0.0,1.0,0.0
2404137,ALEX ANDREEV - I love you (скрытые),Asammuell,Хип-хоп / Поп-рэп / Рэп,u wanna,0.0,1.0,0.0
3893891,ALEX ANDREEV - Кавказский груз (скрытые) - трек,ALEX ANDREEV,Поп/R&B,Кавказский груз,0.0,1.0,0.0
8377548,MILAVA - Фиаско (скрытые) - похожие,SAYAN,Dance-pop / EDM / Electropop / Eurodance ,Закрой мои глаза,0.0,1.0,0.0
3791559,Tural Everest - Верный друг (скрытые),Мохито,Поп/R&B,Мне тепло с тобою,0.0,1.0,0.0
9555252,JAVANI - Мимолётная любовь (скрытые) - базы (похожие),EMIN,Dance-pop / EDM / Electropop / Eurodance ,u wanna,0.0,1.0,0.0
8774080,SAYAN - Гордая Remix (скрытые),NITI DILA,Хип-хоп / Поп-рэп / Рэп,Лучше меня,0.0,1.0,0.0
11069432,SAYAN - Гордая (скрытые) - слушатели + базы,The Limba,Хип-хоп / Поп-рэп / Рэп,Не пара,0.0,1.0,0.0
7927491,"Копия SAYAN, GLAZUR - Закрой мои глаза 2.0 (скрытые)",HOVO,Хип-хоп / Поп-рэп / Рэп,Жизнь игра,0.0,1.0,0.0
16458310,Артур Пирожков-Чат ДжиПиТи (скрытые),Виктор Антонов,Поп/R&B,Мама,0.0,1.0,0.0
11275136,EMIN_Герои черно-белых фильмов_ЦД2,EMIN,Хип-хоп / Поп-рэп / Рэп,Это не женщина 2.0,0.0,1.0,0.0
6869203,MILAVA - Фиаско (скрытые) - похожие,EMIN,Поп/R&B,Минимум,0.0,1.0,0.0
14337467,Grivina - Дура (скрытые),DJ DimixeR,Поп/R&B,Спасибо,0.0,1.0,0.0
16000479,HOVO - Sers (скрытые),EMIN,Хип-хоп / Поп-рэп / Рэп,Жизнь игра,0.0,1.0,0.0
2707687,Idris & Leos - Я тобой болен (скрытые),HammAli & Navai,Поп/R&B,Перед рассветом (Remix),0.0,1.0,0.0
16538527,"SAYAN - Тот, кто (скрытые) - слушатели + подписчики",SAYAN,Dance-pop / EDM / Electropop / Eurodance ,Я тобой болен,0.0,1.0,0.0
13008575,JAVANI - Мимолётная любовь (скрытые),SAYAN,Хип-хоп / Поп-рэп / Рэп,По следам любви,0.0,1.0,0.0
5995943,"DJ DimixeR - Те100стерон, DJ DimixeR - Это не женщина 2.0 (скрытые)",DJ DimixeR & Те100стерон,Хип-хоп / Поп-рэп / Рэп,Последнее письмо,0.0,1.0,0.0
16343699,Руслан Добрый - Верный друг (скрытые),Мохито & DJ DimixeR & TUSOVKA,Хип-хоп / Поп-рэп / Рэп,Летай,0.0,1.0,0.0
13644170,SAYAN - Закрой мои глаза (скрытые),MILAVA,Хип-хоп / Поп-рэп / Рэп,Закрой мои глаза,0.0,1.0,0.0
7203971,SAYAN - Гордая Remix (скрытые),SAYAN,Хип-хоп / Поп-рэп / Рэп,Верный друг,0.0,0.0,0.0
5196228,"Wallem - Wallem, Bahh Tee - Последнее письмо (предмаркетинг)",Артур Пирожков,Поп/R&B,Мне тепло с тобою,1.0,1.0,0.0
3690455,Марат Альборов - Другой не надо (скрытые),Руслан Добрый,Хип-хоп / Поп-рэп / Рэп,Летай,0.0,1.0,0.0
10968452,"Те100стерон - Те100стерон, DJ DimixeR - Это не женщина 2.0 (скрытые)",DAKENA,Russian Pop / Эстрада / Russian Chanson,Перед рассветом (Remix),0.0,1.0,0.0
15650493,ж 24-45 - NITI DILA - Манифест (скрытые) - слушатели,HAMMALI & Akmal',Dance-pop / EDM / Electropop / Eurodance ,Радиоэфир,0.0,1.0,0.0
5366645,"Те100стерон - Те100стерон, DJ DimixeR - Это не женщина 2.0 (скрытые)",EMIN,Russian Pop / Эстрада / Russian Chanson,Дура,0.0,1.0,0.0
13450808,"R.Zərgərli, С.Михайлов - Я пью тебя до дна (скрытые) - базы",NITI DILA,Поп/R&B,Жизнь игра,0.0,1.0,0.0
10411734,"Эллаи - Эллаи, Naya - Научи меня летать (скрытые) - слушатели",Эллаи & Naya,Поп/R&B,Моя любовь,0.0,0.0,0.0
14593390,Стас Михайлов_Летай_ОХВ (предмаркетинг),Эллаи,Поп/R&B,Кто я для тебя,0.0,1.0,0.0
15183589,ЛСП - Герой,Мохито,Поп/R&B,На грани,0.0,1.0,0.0
11375827,Кампания 2025-11-27,Сателлит,Поп/R&B,Как же красива,0.0,1.0,0.0
12273893,DAKENA_Спишь?_ОХВ,Bahh Tee,Dance-pop / EDM / Electropop / Eurodance ,Перед рассветом (Remix),0.0,1.0,0.0
7852503,DJ DimixeR  - Перед рассветом (Remix) (скрытые),Мохито & DJ DimixeR & TUSOVKA,Поп/R&B,Летай,0.0,1.0,0.0
3589666,DAKENA_Спишь?_ЦД,DJ DimixeR & Те100стерон,Dance-pop / EDM / Electropop / Eurodance ,Грустные глаза,0.0,1.0,0.0
16644472,Виктор Антонов - Мама (скрытые),Wallem & Bahh Tee,Хип-хоп / Поп-рэп / Рэп,Винчестер,0.0,1.0,0.0
8176839,ОК - EMIN - Жизнь игра (премьерный),JAVANI,Хип-хоп / Поп-рэп / Рэп,О чем ты не спишь по ночам,0.0,1.0,0.0
813817,Сателлит - Не пара (скрытые) - базы (похожие),Мохито & DJ DimixeR & TUSOVKA,Поп/R&B,Закрой мои глаза,0.0,1.0,0.0
142433,Руслан Добрый - Верный друг (скрытые),Сателлит,Russian Pop / Эстрада / Russian Chanson,Закрой мои глаза,0.0,1.0,0.0
5676870,ALEX ANDREEV - Кавказский груз (скрытые) - трек,ALEX ANDREEV,Dance-pop / EDM / Electropop / Eurodance ,Грустные глаза,0.0,1.0,0.0
601013,Сателлит - Как же красива (скрытые),Эллаи,Хип-хоп / Поп-рэп / Рэп,Улетаю домой,1.0,1.0,0.0
409114,МУЗА - На грани (скрытые) - похожие артисты,Виктор Антонов,Russian Pop / Эстрада / Russian Chanson,Винчестер,0.0,1.0,0.0
5156596,Россия - EMIN - Жизнь игра - базы (скрытые),DJ DimixeR,Поп/R&B,Это не женщина 2.0,0.0,1.0,0.0
1867433,EMIN_Герои черно-белых фильмов_ЦД (премьерный пост),EMIN & Amanda Holden,Dance-pop / EDM / Electropop / Eurodance ,Зима,0.0,1.0,0.0
14935594,"V2.0 - HAMMALI, Akmal' - О чем ты не спишь по ночам (скрытые)  - слушатели",Turken,Russian Pop / Эстрада / Russian Chanson,Мне тепло с тобою,0.0,1.0,0.0
15617254,Сателлит - Не пара (скрытые) - похожие,Эллаи,Поп/R&B,Улетаю домой,1.0,1.0,0.0
6897745,Стас Михайлов - Летай (предмаркетинг),Сателлит,Dance-pop / EDM / Electropop / Eurodance ,Винчестер,0.0,1.0,0.0
2745401,"SHAMI - SHAMI, Idris & Leos - Ты не одна - слушатели + подписчики (скрытые)",NITI DILA,Russian Pop / Эстрада / Russian Chanson,Закрой мои глаза,0.0,1.0,0.0
2932220,Руки Вверх! - Новый год (премьерный),Стас Михайлов,Поп/R&B,Бросай курить,0.0,1.0,0.0
4264084,Мохито - Перед рассветом (Remix) (скрытые),Стас Михайлов,Поп/R&B,Досрочно,0.0,1.0,0.0
5873252,"Naya - Эллаи, Naya - Научи меня летать (скрытые) - подписчики",Эллаи & Naya,Russian Pop / Эстрада / Russian Chanson,Научи меня летать,0.0,1.0,0.0
1835867,EMIN_Герои черно-белых фильмов_ЦД (пред.цен.),EMIN,Хип-хоп / Поп-рэп / Рэп,"Мой дом там, где ты",0.0,1.0,0.0
11318780,Мохито - Перед рассветом (Remix) (премьерный),Стас Михайлов,Dance-pop / EDM / Electropop / Eurodance ,Бросай курить,0.0,1.0,0.0
13490193,Эллаи - Парадокс (скрытые) - базы,Эллаи,Поп/R&B,Как же красива,0.0,1.0,0.0
13888471,SEREBRO - Снег идёт (премьерный),Grivina,Поп/R&B,Зима,0.0,1.0,0.0
5698142,Мохито - Перед рассветом Remix (скрытые) - базы позитив,Turken,Поп/R&B,Чат ДжиПиТи,0.0,1.0,0.0
16410821,Grivina - Цепляет (скрытые),HOVO,Dance-pop / EDM / Electropop / Eurodance ,Жизнь игра,0.0,1.0,0.0
2288793,HAMMALI - Нитками (скрытые),Idris & Leos & SHAMI,Поп/R&B,Герои черно-белых фильмов,0.0,1.0,0.0
82446,Сателлит feat. Рина - По следам любви (скрытые) - похожие,Сателлит,Russian Pop / Эстрада / Russian Chanson,Закрой мои глаза 2.0,0.0,1.0,1.0
3855034,"Bahh Tee - Wallem, Bahh Tee - Последнее письмо (предмаркетинг)",DJ DimixeR & Те100стерон,Dance-pop / EDM / Electropop / Eurodance ,Жизнь игра,0.0,1.0,0.0
8068396,EMIN_Герои черно-белых фильмов_РЕТ,EMIN & Amanda Holden,Поп/R&B,Герои черно-белых фильмов,0.0,0.0,0.0
1615728,Виктор Антонов - Музыку прибавь (скрытые),Алсу & Ева Власова,Хип-хоп / Поп-рэп / Рэп,Ты не одна,0.0,1.0,0.0
14107210,EMIN_Герои черно-белых фильмов_ОХВ (премьерный пост)_ОК,Asammuell,Поп/R&B,Перед рассветом (Remix),0.0,0.0,0.0
4973916,Виктор Антонов - Мама (скрытые),SAYAN,Russian Pop / Эстрада / Russian Chanson,Винчестер,0.0,1.0,0.0
16603740,SAYAN - Гордая (скрытые) - слушатели + базы,Виктор Антонов,Поп/R&B,Жизнь игра,0.0,1.0,0.0
2964684,SAYAN - Гордая Remix (скрытые),SAYAN & GLAZUR,Хип-хоп / Поп-рэп / Рэп,Верный друг,0.0,1.0,0.0
11796108,Tural Everest - Верный друг (скрытые),SAYAN,Russian Pop / Эстрада / Russian Chanson,Мимолётная любовь,0.0,1.0,0.0
4002883,"С.Михайлов - R.Zərgərli, С.Михайлов - Я пью тебя до дна (скрытые) - слушатели",Сателлит,Хип-хоп / Поп-рэп / Рэп,Летай,0.0,1.0,0.0
5879141,Jazzdauren - Зажигай (скрытые),JAVANI,Russian Pop / Эстрада / Russian Chanson,Sers,0.0,1.0,1.0
6991313,Стас Михайлов - Летай (предмаркетинг),Стас Михайлов,Dance-pop / EDM / Electropop / Eurodance ,На репите,0.0,1.0,0.0
1194605,DJ DimixeR  - Перед рассветом (Remix) (скрытые),Мохито & DJ DimixeR & TUSOVKA,Хип-хоп / Поп-рэп / Рэп,Закрой мои глаза,0.0,1.0,0.0
8731063,ж 24-45 - NITI DILA - Манифест (скрытые) - слушатели,NITI DILA,Хип-хоп / Поп-рэп / Рэп,Фиаско,0.0,1.0,1.0
927119,DAKENA - Стань моим (скрытые) - похожие,EMIN,Dance-pop / EDM / Electropop / Eurodance ,Последнее письмо,0.0,1.0,0.0
11593349,Виктор Антонов - Мама (скрытые),SAYAN,Russian Pop / Эстрада / Russian Chanson,Sers,0.0,1.0,0.0
10117908,SEREBRO - Снег идёт (скрытые),R.Zərgərli & С.Михайлов,Поп/R&B,"Мой дом там, где ты",0.0,1.0,0.0
10632919,v.4 EMIN - Жизнь игра -  похожие + фиты (скрытые),EMIN,Поп/R&B,Фиаско,0.0,1.0,0.0
12467219,SAYAN - Гордая Remix (скрытые),Jazzdauren,Поп/R&B,Жизнь игра,0.0,1.0,0.0
2942956,EMIN_Герои черно-белых фильмов_РЕТ,DAKENA,Dance-pop / EDM / Electropop / Eurodance ,Последнее письмо,0.0,1.0,0.0
6028624,Россия - EMIN - Жизнь игра - слушатели + подписчики  (скрытые),JAVANI,Dance-pop / EDM / Electropop / Eurodance ,Жизнь игра,0.0,1.0,0.0
14686535,ЛСП - Герой,Виктор Антонов,Dance-pop / EDM / Electropop / Eurodance ,Жизнь игра,1.0,1.0,0.0
5051030,Эллаи - Моя любовь (скрытые),Эллаи,Хип-хоп / Поп-рэп / Рэп,Парадокс,0.0,1.0,0.0
13397072,"Turken – Досрочно - базы - Россия, Казахстан, Беларусь (скрытые)",Wallem & Bahh Tee,Хип-хоп / Поп-рэп / Рэп,Винчестер,0.0,1.0,0.0
10007160,Мохито - Перед рассветом Remix (скрытые) - базы позитив,NITI DILA,Russian Pop / Эстрада / Russian Chanson,Обезболить,0.0,1.0,0.0
1249716,"Idris & Leos - SHAMI, Idris & Leos - Ты не одна - базы (скрытые)",Grivina,Поп/R&B,Герои черно-белых фильмов,0.0,1.0,0.0
15475481,Jazzdauren - Лаванда (скрытые),SEREBRO,Russian Pop / Эстрада / Russian Chanson,Мама,0.0,1.0,0.0
3349664,Natami - Дура (скрытые),Мохито & DJ DimixeR & TUSOVKA,Поп/R&B,Снег идёт,0.0,1.0,0.0
55219,SEREBRO - Снег идёт (премьерный),NITI DILA,Хип-хоп / Поп-рэп / Рэп,Жизнь игра,0.0,1.0,0.0
8554346,"Turken – Досрочно - базы - Россия, Казахстан, Беларусь (скрытые)",TUSOVKA,Russian Pop / Эстрада / Russian Chanson,Летай,0.0,1.0,0.0
2812141,NITI DILA - Мне тепло с тобою (премьерный),EMIN,Поп/R&B,Гордая,0.0,1.0,0.0
4802971,"Bahh Tee - Не плачь, мам (скрытые)",DAKENA,Russian Pop / Эстрада / Russian Chanson,Герои черно-белых фильмов,0.0,1.0,0.0
12219016,TUSOVKA - Перед рассветом (Remix) (премьерный),ЛСП,Поп/R&B,Это не женщина 2.0,0.0,1.0,0.0
8227179,"The Limba – Винчестер - подписчики - Казахстан, Беларусь (скрытые)",SAYAN,Russian Pop / Эстрада / Russian Chanson,Закрой мои глаза,0.0,1.0,0.0
3493215,Руки Вверх - Новый год (скрытые) (2),Мохито,Хип-хоп / Поп-рэп / Рэп,Патрики,0.0,1.0,0.0
8422412,SAYAN - Закрой мои глаза (скрытые) - MaxClick,NITI DILA,Поп/R&B,Закрой мои глаза,0.0,1.0,0.0
9699526,"С.Михайлов - R.Zərgərli, С.Михайлов - Я пью тебя до дна (скрытые) - слушатели",SAYAN,Хип-хоп / Поп-рэп / Рэп,"Тот, кто",0.0,1.0,0.0
5850366,Grivina - Дура (скрытые),EMIN,Russian Pop / Эстрада / Russian Chanson,Жизнь игра,0.0,1.0,0.0
1508782,"Naya - Эллаи, Naya - Научи меня летать (скрытые) - слушатели",Эллаи & Naya,Поп/R&B,Летай,0.0,1.0,0.0
3475245,"The Limba – Винчестер - слушатели - Казахстан, Беларусь (скрытые)",Виктор Антонов,Поп/R&B,О чем ты не спишь по ночам,0.0,1.0,0.0
2157598,The Limba – Винчестер - слушатели - Россия (скрытые),Мохито & DJ DimixeR & TUSOVKA,Russian Pop / Эстрада / Russian Chanson,Верный друг,0.0,1.0,0.0
13397053,"EMIN, Amanda Holden - Somethin' Stupid - похожие (скрытые)",EMIN,Russian Pop / Эстрада / Russian Chanson,Герои черно-белых фильмов,0.0,1.0,0.0
2155420,Руки Вверх! - Новый год (премьерный),Эллаи,Russian Pop / Эстрада / Russian Chanson,Как же красива,0.0,1.0,0.0
14238299,Idris & Leos - Обезболить (скрытые) - базы,Idris & Leos & SHAMI,Dance-pop / EDM / Electropop / Eurodance ,Жизнь игра,0.0,1.0,0.0
8095953,Мохито - Перед рассветом Remix (скрытые) - базы позитив,Руслан Добрый,Хип-хоп / Поп-рэп / Рэп,Как же красива,0.0,1.0,0.0
13432622,"HAMMALI, Akmal' - О чем ты не спишь по ночам (скрытые)  - подписчики",NITI DILA,Поп/R&B,Кто я для тебя,1.0,1.0,0.0
2783064,Turken - Лучше меня (скрытые),Мохито & DJ DimixeR & TUSOVKA,Dance-pop / EDM / Electropop / Eurodance ,Закрой мои глаза,0.0,1.0,0.0
7158253,Сателлит - Не пара (скрытые),Мохито & DJ DimixeR & TUSOVKA,Russian Pop / Эстрада / Russian Chanson,Летай,0.0,0.0,0.0
9777218,Копия Asammuell - Грустные глаза (скрытые) - базы треки,DAKENA,Поп/R&B,Жизнь игра,0.0,1.0,0.0
5366929,Мохито - Перед рассветом (Remix) (скрытые) - похожие,Сателлит,Russian Pop / Эстрада / Russian Chanson,Всех дороже,0.0,1.0,0.0
